account_external_id,recency_days,frequency,monetary_total,monetary_avg,monetary_max,monetary_std,avg_discount_pct,avg_quantity,return_rate,category_diversity,spend_2022,spend_2023,spend_2024,spend_trend_2y,spend_trend_1y,login_count_30d,login_count_90d,email_open_rate,app_usage_score,support_tickets,days_since_login,age,tenure_days,loyalty_tier_enc,is_cz,campaign_opt_in,channel_Mobile App,channel_Store,channel_Web,clv_2025,loyalty_tier_label
ACC-00110,175,1,9180.12,9180.12,9180.12,0.0,5.0,2.0,0.5,1,0.0,0.0,9180.12,9180.12,9180.12,1,13,0.26,32.1,4,118,18,261,1,0,0,1,0,0,0.0,Bronze
ACC-00111,13,15,183937.87,12262.524666666666,81360.14,20427.477486491738,2.6666666666666665,1.8,0.0,6,0.0,30991.36,152946.51,152946.51,3.9350068855679274,10,41,0.82,99.6,0,10,33,535,2,1,0,0,0,0,63784.969999999994,Silver
ACC-00112,132,12,91104.72,7592.06,14080.46,3030.9240317794474,5.0,1.5833333333333333,0.0,5,0.0,41165.22,49939.5,49939.5,0.21314271749993075,9,35,0.54,54.1,2,0,24,469,2,1,1,0,0,1,0.0,Silver
ACC-00113,227,2,13883.140000000001,6941.570000000001,11601.87,6590.659464727336,2.5,2.0,0.0,2,0.0,0.0,13883.140000000001,13883.140000000001,13883.140000000001,9,34,0.23,60.8,4,94,52,343,2,0,1,0,0,0,11972.150000000001,Silver
ACC-00114,505,2,6652.96,3326.48,6223.77,4097.386812127945,5.0,1.5,0.0,2,0.0,6652.96,0.0,0.0,-0.999849713554034,4,14,0.27,33.4,4,36,30,660,1,0,1,0,0,0,0.0,Bronze
ACC-00115,529,7,43774.28,6253.4685714285715,17701.07,5467.474898465252,7.142857142857143,1.7142857142857142,0.125,4,14409.77,29364.510000000002,0.0,-0.9999306074553962,-0.9999659464453368,14,33,0.35,47.2,0,109,23,962,1,0,1,1,0,0,0.0,Bronze
ACC-00116,20,12,57111.61,4759.300833333334,14999.31,4977.866547408471,2.0833333333333335,1.75,0.0,5,0.0,0.0,57111.61,57111.61,57111.61,10,38,0.61,76.2,0,112,43,308,2,1,1,0,0,1,81542.0,Silver
ACC-00117,593,7,56915.91,8130.844285714286,20696.73,6305.689353440688,5.714285714285714,1.5714285714285714,0.0,3,42086.52,14829.390000000001,0.0,-0.9999762399875307,-0.9999325708899092,12,23,0.34,43.4,1,33,33,1202,2,1,0,1,0,0,0.0,Silver
ACC-00118,702,5,19786.4,3957.28,9864.68,3646.568644760441,6.0,1.0,0.0,4,18569.22,1217.18,0.0,-0.9999461503417838,-0.9991791032523929,5,15,0.25,22.3,0,53,54,887,2,1,1,1,0,0,0.0,Silver
ACC-00119,392,18,131672.95,7315.163888888889,21798.03,6517.47501803659,0.2777777777777778,1.4444444444444444,0.05263157894736842,6,36789.619999999995,94883.33,0.0,-0.9999728191587964,-0.9999894608519657,21,35,0.54,93.8,0,111,29,969,2,1,1,0,0,0,0.0,Silver
ACC-00120,1014,2,4128.969999999999,2064.4849999999997,3406.24,1897.528118381912,2.5,1.0,0.0,2,4128.969999999999,0.0,0.0,-0.9997578674905628,0.0,6,25,0.13,41.4,5,65,51,1438,1,1,1,0,1,0,0.0,Bronze
ACC-00121,557,2,4635.11,2317.555,2679.41,511.7402486125161,5.0,1.5,0.0,2,2679.41,1955.7,0.0,-0.9996269227468932,-0.9994889354525477,2,9,0.27,34.7,1,37,33,1015,1,0,1,0,1,0,0.0,Bronze
ACC-00122,6,2,6015.83,3007.915,5361.7,3328.7546699103555,10.0,1.5,0.0,2,0.0,0.0,6015.83,6015.83,6015.83,1,7,0.19,32.2,2,62,54,80,1,1,1,1,0,0,2010.99,Bronze
ACC-00123,233,4,8434.9,2108.725,3654.04,1303.067561755721,3.75,1.0,0.0,2,4780.86,0.0,3654.04,-0.23564470728963202,3654.04,1,9,0.16,28.0,6,29,36,1057,1,1,1,0,0,1,0.0,Bronze
ACC-00124,655,5,9861.86,1972.372,2621.77,721.4826647744213,4.0,1.0,0.0,3,7240.09,2621.77,0.0,-0.9998618992444508,-0.9996187237157662,6,20,0.26,48.0,3,9,33,1108,2,0,1,0,0,0,0.0,Silver
ACC-00125,656,2,5814.31,2907.155,4526.64,2290.2976510597923,2.5,1.0,0.0,2,0.0,5814.31,0.0,0.0,-0.9998280401216788,7,12,0.15,20.3,4,33,25,764,1,1,0,0,0,0,0.0,Bronze
ACC-00126,672,4,6044.68,1511.17,2825.42,1051.365534626278,5.0,1.0,0.0,2,5673.51,371.17,0.0,-0.9998237733302082,-0.9973130558615686,5,14,0.1,18.4,2,111,18,1445,2,0,0,0,1,0,0.0,Silver
ACC-00127,83,6,16798.16,2799.693333333333,7718.71,2736.490506906002,5.833333333333333,1.1666666666666667,0.0,3,0.0,13867.38,2930.7799999999997,2930.7799999999997,-0.7885996778282682,7,31,0.25,43.8,2,117,25,806,2,1,1,0,0,1,0.0,Silver
ACC-00128,569,3,10627.88,3542.6266666666666,6404.78,2869.9112039457477,15.0,1.0,0.0,3,4223.1,6404.78,0.0,-0.9997632631803224,-0.9998438909859533,7,19,0.05,37.9,0,66,33,1222,2,1,0,0,0,1,0.0,Silver
ACC-00129,242,4,12212.99,3053.2475,5227.45,1655.9454982451364,8.75,1.0,0.0,3,0.0,8544.73,3668.2599999999998,3668.2599999999998,-0.57063235089337,7,14,0.15,48.9,4,50,18,689,2,0,0,0,0,1,0.0,Silver
ACC-00130,64,6,12980.09,2163.3483333333334,5353.38,1734.1423283158354,6.666666666666667,1.1666666666666667,0.14285714285714285,3,0.0,1574.38,11405.710000000001,11405.710000000001,6.2406086150643025,7,21,0.34,50.4,4,69,46,503,1,0,0,0,0,0,4567.16,Bronze
ACC-00131,348,10,32814.19,3281.4190000000003,9381.98,2287.905558154056,3.5,1.1,0.0,6,9460.02,20529.8,2824.37,-0.7013672944354837,-0.862383833070314,5,19,0.38,46.2,1,48,26,1157,2,1,0,0,0,1,0.0,Silver
ACC-00132,267,2,5554.67,2777.335,3196.44,592.703975058376,2.5,1.0,0.0,2,0.0,0.0,5554.67,5554.67,5554.67,14,36,0.33,42.8,0,85,67,386,1,1,1,1,0,0,21791.05,Bronze
ACC-00133,85,8,36650.2,4581.275,6236.18,2010.4586132166817,5.0,1.25,0.0,5,6785.3,12365.71,17499.190000000002,1.5787527813388744,0.4151047449159885,12,32,0.57,41.8,1,35,20,932,1,0,1,0,0,0,4411.04,Bronze
ACC-00134,388,11,85951.05,7813.731818181818,33823.57,9129.152124937802,1.8181818181818181,1.4545454545454546,0.08333333333333333,4,33450.61,52500.44,0.0,-0.9999701060726225,-0.9999809529033871,5,22,0.5,45.5,1,27,51,1172,2,1,0,0,1,0,0.0,Silver
ACC-00135,109,12,77288.59,6440.715833333333,29358.39,9612.709684692976,5.0,1.5,0.0,6,8343.85,10599.050000000001,58345.69,5.991939939004296,4.5043787529304105,11,34,0.39,62.4,2,55,34,991,2,1,0,1,0,0,0.0,Silver
ACC-00136,353,5,14357.14,2871.428,5777.91,2068.8995148314957,7.0,1.0,0.16666666666666666,4,0.0,8579.23,5777.91,5777.91,-0.32648542055399443,7,23,0.47,65.3,2,110,43,812,2,1,0,0,0,1,0.0,Silver
ACC-00137,345,5,38121.15,7624.2300000000005,14901.07,5637.377704389693,2.0,1.6,0.0,3,6707.47,26206.39,5207.29,-0.2236247609365474,-0.8012663603662936,3,20,0.26,24.2,2,14,38,994,1,1,0,0,0,0,0.0,Bronze
ACC-00138,546,4,6710.799999999999,1677.6999999999998,3708.24,1455.2339967624907,8.75,1.25,0.0,2,5776.28,934.52,0.0,-0.9998269081643957,-0.9989310757653498,7,20,0.22,17.3,6,56,48,1032,1,1,0,0,0,1,0.0,Bronze
ACC-00139,5,2,21105.43,10552.715,13603.84,4314.942355495609,0.0,1.0,0.0,2,0.0,0.0,21105.43,21105.43,21105.43,5,21,0.24,56.1,0,16,23,143,3,0,1,0,1,0,93612.86,Gold
ACC-00140,27,8,41263.17,5157.89625,22607.51,7492.585700385868,6.25,1.625,0.0,3,0.0,23082.269999999997,18180.9,18180.9,-0.21233430098941772,8,21,0.34,59.5,1,110,51,760,1,0,1,1,0,0,1925.25,Bronze
ACC-00141,100,10,42941.71,4294.171,8793.01,3153.5391801292085,5.0,1.1,0.0,6,13496.95,18343.73,11101.03,-0.1775025096403528,-0.39481093480252905,8,32,0.49,56.7,0,107,47,1026,3,0,1,0,0,0,0.0,Gold
ACC-00142,102,11,33831.86,3075.6236363636363,10937.74,3176.9895743432107,6.363636363636363,1.0909090909090908,0.0,6,4932.18,11592.21,17307.47,2.508582699192002,0.49298339286530674,7,26,0.31,50.9,1,63,22,771,2,1,0,0,0,0,0.0,Silver
ACC-00143,5,10,92414.8,9241.48,23659.18,8198.45339394639,3.5,1.5,0.0,5,0.0,4375.18,88039.62,88039.62,19.11814413483906,6,28,0.33,68.0,4,21,32,442,3,1,1,0,0,0,1641.13,Gold
ACC-00144,56,10,66993.98999999999,6699.398999999999,18669.35,5047.655801288027,2.0,2.0,0.0,5,22252.21,35743.93,8997.85,-0.5956156437655511,-0.748248213103229,9,24,0.35,54.6,2,61,43,1394,1,0,0,1,0,0,18742.47,Bronze
ACC-00145,490,2,4226.049999999999,2113.0249999999996,2751.47,902.8975778292908,0.0,1.0,0.0,1,0.0,4226.049999999999,0.0,0.0,-0.9997634283956897,12,30,0.23,55.7,4,35,24,585,2,1,0,0,1,0,13995.060000000001,Silver
ACC-00146,19,3,12164.86,4054.9533333333334,6006.17,1698.448967214892,0.0,1.0,0.0,2,0.0,0.0,12164.86,12164.86,12164.86,12,27,0.36,69.1,3,78,46,187,2,0,1,0,1,0,6592.0,Silver
ACC-00147,18,3,9472.92,3157.64,3572.22,660.6980166460318,0.0,1.3333333333333333,0.0,2,0.0,0.0,9472.92,9472.92,9472.92,10,36,0.4,61.7,0,65,40,105,2,1,0,0,1,0,4330.1,Silver
ACC-00148,55,15,161262.44,10750.829333333333,66192.33,16022.893115814662,3.0,1.4666666666666666,0.0,6,0.0,49456.75,111805.69,111805.69,1.260650555271924,24,44,0.73,78.4,0,69,21,644,3,1,1,0,0,1,14673.93,Gold
ACC-00149,16,26,220392.32,8476.627692307693,31184.86,8850.177415256852,2.5,1.7692307692307692,0.0,6,22112.7,133651.56,64628.06,1.9225801200160986,-0.5164397898551288,13,41,0.58,92.1,2,0,46,867,2,1,1,0,1,0,12619.08,Silver
ACC-00150,140,7,43987.61,6283.944285714286,9882.96,3741.348466247863,6.428571428571429,1.2857142857142858,0.0,4,0.0,20205.65,23781.96,23781.96,0.17698678405376436,14,37,0.32,57.4,2,99,34,451,2,1,0,0,0,1,0.0,Silver
ACC-00151,497,10,46112.12,4611.212,14017.8,3526.6008900255338,3.5,1.7,0.0,6,20106.3,26005.82,0.0,-0.9999502668185186,-0.9999615485476502,7,17,0.35,53.6,4,22,29,1103,1,1,0,0,0,1,0.0,Bronze
ACC-00152,401,6,28085.13,4680.8550000000005,15614.96,5701.897211520916,1.6666666666666667,1.1666666666666667,0.0,5,18723.16,9361.97,0.0,-0.9999465930647891,-0.9998931962828034,14,35,0.28,60.5,3,64,36,1420,2,1,0,1,0,0,2944.2,Silver
ACC-00153,999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6,15,0.0,14.7,6,23,28,7,1,1,1,1,0,0,4390.96,Bronze
ACC-00154,27,9,61783.89,6864.876666666667,19805.69,5169.08419930939,2.2222222222222223,1.3333333333333333,0.1,5,32714.5,18910.52,10158.869999999999,-0.6894478152557656,-0.46276819631631944,10,22,0.34,67.9,3,107,30,955,2,1,1,0,0,1,3524.84,Silver
ACC-00155,39,8,31487.41,3935.92625,7965.69,2071.6505687352465,4.375,1.25,0.0,5,9841.34,12048.66,9597.41,-0.02478374045196572,-0.20342897641925167,6,29,0.57,69.7,1,75,42,1233,1,0,1,0,1,0,18282.78,Bronze
ACC-00156,102,2,1417.27,708.635,1116.62,576.9779202447871,0.0,1.0,0.0,2,0.0,1116.62,300.65,300.65,-0.7300960970634026,2,9,0.28,38.9,3,63,57,432,1,1,0,0,0,0,6188.9,Bronze
ACC-00157,96,3,24530.73,8176.91,16480.47,7207.838243579001,3.3333333333333335,1.3333333333333333,0.0,3,0.0,16480.47,8050.26,8050.26,-0.5114962439636755,4,16,0.25,40.0,3,29,38,645,2,1,1,0,0,1,1433.13,Silver
ACC-00158,396,18,103758.88,5764.3822222222225,14970.44,4093.6732835531866,1.9444444444444444,1.5,0.1,6,70296.11,33462.770000000004,0.0,-0.9999857746641363,-0.99997011693542,12,42,0.57,77.1,1,25,41,1238,3,0,1,1,0,0,0.0,Gold
ACC-00159,41,8,44050.31,5506.28875,11080.68,3303.780253719917,2.5,1.625,0.0,5,0.0,23423.949999999997,20626.36,20626.36,-0.11942778960040457,8,30,0.44,60.5,2,37,40,812,1,1,1,0,0,1,17067.09,Bronze
ACC-00160,193,4,48075.869999999995,12018.967499999999,31328.46,13630.572695753654,2.5,1.5,0.0,3,0.0,14549.88,33525.99,33525.99,1.3041211253202556,5,29,0.43,50.7,1,77,22,530,2,0,1,0,0,0,68335.6,Silver
ACC-00161,42,2,24418.08,12209.04,16474.68,6032.525940201171,12.5,2.0,0.0,2,0.0,0.0,24418.08,24418.08,24418.08,4,16,0.07,31.7,5,5,34,302,1,1,0,0,1,0,8991.53,Bronze
ACC-00162,23,7,65271.590000000004,9324.512857142858,27011.5,8687.757613158328,5.714285714285714,1.7142857142857142,0.0,3,0.0,0.0,65271.590000000004,65271.590000000004,65271.590000000004,12,28,0.79,90.8,2,110,35,239,3,1,1,0,1,0,90165.68,Gold
ACC-00163,547,2,6603.16,3301.58,4321.06,1441.762442568123,5.0,1.5,0.0,2,0.0,6603.16,0.0,0.0,-0.9998485802887876,4,9,0.16,45.8,3,28,37,695,1,0,1,0,0,1,0.0,Bronze
ACC-00164,14,19,125060.9,6582.152631578947,15730.5,5162.465156606486,3.4210526315789473,1.631578947368421,0.0,6,0.0,80924.64,44136.259999999995,44136.259999999995,-0.45459486017039846,15,49,0.62,77.5,2,32,33,768,2,1,0,0,1,0,20191.57,Silver
ACC-00165,672,12,120166.33,10013.860833333334,19157.71,6367.958068701113,3.3333333333333335,1.8333333333333333,0.0,5,102139.58,18026.75,0.0,-0.9999902095719448,-0.999944529960755,8,19,0.5,66.3,0,117,32,1396,1,1,1,0,0,0,0.0,Bronze
ACC-00166,538,6,30872.0,5145.333333333333,11606.84,3997.204970654703,1.6666666666666667,1.1666666666666667,0.14285714285714285,4,17449.4,13422.599999999999,0.0,-0.9999426947233301,-0.9999255043356476,10,32,0.24,65.4,3,55,34,983,2,1,0,0,0,1,0.0,Silver
ACC-00167,221,1,1510.15,1510.15,1510.15,0.0,10.0,1.0,0.0,1,0.0,0.0,1510.15,1510.15,1510.15,6,23,0.16,29.5,3,75,38,239,1,1,0,0,1,0,0.0,Bronze
ACC-00168,453,6,16723.27,2787.2116666666666,4158.85,1435.7264892508833,6.666666666666667,1.0,0.0,4,9397.630000000001,7325.639999999999,0.0,-0.9998936015142632,-0.9998635117871221,6,34,0.48,56.3,2,26,28,1337,1,0,1,0,0,0,0.0,Bronze
ACC-00169,238,4,5482.01,1370.5025,3675.58,1536.7923818650108,3.75,1.75,0.0,4,621.72,585.01,4275.28,5.867099177800616,6.297281616354669,4,12,0.05,46.3,5,5,20,1404,1,1,1,0,0,1,743.58,Bronze
ACC-00170,366,15,137994.87,9199.658,37980.0,10373.009460792397,1.0,1.5333333333333334,0.0,6,51348.62,86646.25,0.0,-0.9999805256591967,-0.9999884589528231,12,36,0.32,58.4,1,12,42,1300,3,0,1,0,0,0,0.0,Gold
ACC-00171,502,10,85923.27,8592.327000000001,35508.76,10007.927328822943,2.0,1.2,0.0,4,65792.44,20130.829999999998,0.0,-0.9999848009163224,-0.999950327416832,12,39,0.44,40.5,3,42,19,1255,2,1,1,0,0,0,0.0,Silver
ACC-00172,260,5,18505.56,3701.112,6293.87,2568.5531521111257,5.0,1.2,0.0,5,0.0,8184.01,10321.55,10321.55,0.26115301019791043,3,19,0.17,37.9,4,71,26,541,2,1,1,0,0,1,0.0,Silver
ACC-00173,83,11,102648.89,9331.717272727272,20299.43,6023.638555345251,2.272727272727273,1.2727272727272727,0.08333333333333333,5,64112.74,33545.51,4990.64,-0.9221439897282548,-0.8512024052576558,14,40,0.43,58.2,2,28,39,1413,1,1,1,0,0,0,0.0,Bronze
ACC-00174,74,4,13304.36,3326.09,5681.89,2705.519888166906,0.0,1.0,0.0,2,0.0,0.0,13304.36,13304.36,13304.36,12,30,0.57,53.5,4,20,29,328,1,1,1,0,0,1,5717.379999999999,Bronze
ACC-00175,505,12,77034.6,6419.55,27330.52,7442.498357369959,2.5,1.3333333333333333,0.0,5,53382.72,23651.88,0.0,-0.999981267697343,-0.9999577218503624,14,37,0.27,65.1,0,62,31,998,2,1,0,0,0,0,0.0,Silver
ACC-00176,359,8,35255.6,4406.95,10667.7,3200.0374763832287,1.875,1.5,0.0,5,0.0,32184.1,3071.5,3071.5,-0.9045365712705569,10,38,0.44,52.0,0,52,41,772,2,1,0,1,0,0,0.0,Silver
ACC-00177,8,4,24867.239999999998,6216.8099999999995,11201.13,3627.2592783624746,1.25,1.0,0.0,3,0.0,0.0,24867.239999999998,24867.239999999998,24867.239999999998,13,32,0.52,40.1,0,34,43,145,1,0,0,0,1,0,24921.05,Bronze
ACC-00178,34,12,80000.35,6666.695833333334,15057.6,4317.414869185365,1.6666666666666667,2.25,0.07692307692307693,5,0.0,19791.23,60209.119999999995,60209.119999999995,2.042108948814762,8,28,0.57,54.0,2,33,36,524,3,1,1,1,0,0,0.0,Gold
ACC-00179,64,16,109517.68,6844.855,21576.21,6660.667657174717,3.75,1.25,0.0,6,0.0,60505.52,49012.16,49012.16,-0.18995242165637677,26,46,0.51,97.4,1,23,40,734,3,1,0,1,0,0,64373.83,Gold
ACC-00180,285,11,115350.01000000001,10486.364545454546,35245.58,12002.0312264561,1.8181818181818181,1.7272727272727273,0.0,5,67973.71,12130.72,35245.58,-0.48147509566425517,1.9053242244298418,13,29,0.27,41.0,0,48,31,1415,2,1,0,0,0,1,0.0,Silver
ACC-00181,440,21,156124.23,7434.487142857143,36277.12,7866.410728048176,3.5714285714285716,1.5238095238095237,0.045454545454545456,6,91446.64,64677.59,0.0,-0.9999890647806767,-0.999984538933208,20,51,0.59,76.4,0,70,31,1105,3,1,1,0,0,0,0.0,Gold
ACC-00182,130,2,4568.15,2284.075,2911.53,887.3553707788104,12.5,1.0,0.0,1,0.0,0.0,4568.15,4568.15,4568.15,0,8,0.14,32.3,5,91,22,380,2,1,1,0,1,0,5326.42,Silver
ACC-00183,555,6,20204.61,3367.435,10629.56,3575.9305932120665,4.166666666666667,1.3333333333333333,0.0,4,7996.92,12207.689999999999,0.0,-0.9998749674915478,-0.9999180911301704,12,38,0.32,49.3,2,55,39,1386,2,0,0,0,0,1,0.0,Silver
ACC-00184,183,1,6157.27,6157.27,6157.27,0.0,10.0,3.0,0.5,1,0.0,0.0,6157.27,6157.27,6157.27,2,20,0.06,17.6,4,92,28,274,1,0,1,0,0,0,6193.46,Bronze
ACC-00185,330,1,8877.67,8877.67,8877.67,0.0,5.0,2.0,0.0,1,0.0,0.0,8877.67,8877.67,8877.67,5,17,0.18,21.8,2,46,31,413,1,0,0,0,1,0,710.49,Bronze
ACC-00186,660,4,7187.889999999999,1796.9724999999999,3275.52,1235.649570748789,7.5,1.25,0.0,3,5856.87,1331.02,0.0,-0.9998292894857688,-0.9992492605216138,1,7,0.16,29.2,5,37,28,866,1,1,1,0,0,0,0.0,Bronze
ACC-00187,209,3,5015.29,1671.7633333333333,2352.27,594.9900347344762,3.3333333333333335,1.0,0.0,2,0.0,0.0,5015.29,5015.29,5015.29,2,21,0.03,23.4,6,102,27,341,3,0,1,0,0,1,1547.03,Gold
ACC-00188,1,3,6078.93,2026.3100000000002,4171.26,1867.732452226496,1.6666666666666667,1.0,0.25,3,0.0,0.0,6078.93,6078.93,6078.93,7,26,0.31,59.3,3,96,38,418,2,1,0,1,0,0,75664.64,Silver
ACC-00189,8,11,76060.19,6914.562727272728,13787.31,4220.159775802549,6.363636363636363,1.7272727272727273,0.0,6,0.0,0.0,76060.19,76060.19,76060.19,11,38,0.55,52.2,0,118,38,416,2,1,1,0,1,0,20789.86,Silver
ACC-00190,51,4,14452.970000000001,3613.2425000000003,6062.1,2787.51071936205,0.0,1.5,0.0,3,0.0,1305.03,13147.94,13147.94,9.067869803909558,7,24,0.24,64.0,2,50,25,412,2,0,0,0,0,0,5942.9,Silver
ACC-00191,90,6,11929.05,1988.175,3679.68,1141.1400824920665,8.333333333333334,1.3333333333333333,0.0,3,0.0,8040.09,3888.96,3888.96,-0.5162397137701481,5,29,0.49,64.2,2,15,37,526,1,0,1,0,1,0,0.0,Bronze
ACC-00192,999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3,11,0.2,18.2,6,54,32,12,1,1,0,0,0,0,3203.84,Bronze
ACC-00193,15,10,41465.39,4146.539,9550.74,2768.2482756768363,7.5,1.5,0.0,4,2309.45,29502.82,9653.119999999999,3.178458741803545,-0.6727840666056124,6,22,0.45,62.1,4,18,55,846,2,0,1,0,1,0,0.0,Silver
ACC-00194,152,3,4382.57,1460.8566666666666,2090.63,549.1197998919118,6.666666666666667,1.0,0.0,3,0.0,3172.79,1209.78,1209.78,-0.6185065804605849,7,24,0.26,35.7,1,1,18,649,1,0,0,0,0,0,0.0,Bronze
ACC-00195,68,11,48929.13,4448.102727272727,19592.47,5413.828783334566,5.0,1.3636363636363635,0.0,5,35443.33,7519.209999999999,5966.59,-0.831634848225372,-0.20645966003608932,5,29,0.45,50.1,1,66,51,1378,3,1,0,0,0,1,7349.59,Gold
ACC-00196,37,10,65344.69,6534.469,12899.85,3373.1555687695623,5.0,1.7,0.0,5,16839.739999999998,32481.9,16023.05,-0.04849489986782046,-0.5066927521865351,11,32,0.53,50.4,0,97,35,1263,2,1,1,0,1,0,0.0,Silver
ACC-00197,4,2,16305.97,8152.985,11250.4,4380.40630129786,5.0,1.5,0.3333333333333333,1,0.0,0.0,16305.97,16305.97,16305.97,9,30,0.29,69.2,3,23,26,228,1,1,1,0,0,1,30361.67,Bronze
ACC-00198,772,6,61351.009999999995,10225.168333333333,39456.68,14687.11576880419,2.5,2.0,0.0,5,61351.009999999995,0.0,0.0,-0.9999837006155137,0.0,5,24,0.43,69.6,0,113,36,1369,2,1,0,0,1,0,0.0,Silver
ACC-00199,81,2,9277.3,4638.65,4815.14,249.5945516232282,5.0,1.0,0.0,2,0.0,0.0,9277.3,9277.3,9277.3,7,33,0.31,56.2,4,24,36,161,3,1,1,0,0,1,52067.6,Gold
ACC-00200,583,16,152805.61,9550.350625,32347.89,9968.436417311372,2.8125,1.75,0.058823529411764705,6,97230.61,55575.0,0.0,-0.999989715278807,-0.9999820066215632,16,34,0.56,95.0,1,57,32,1276,2,1,0,1,0,0,0.0,Silver
ACC-00201,13,11,40327.44,3666.1309090909094,13046.15,3981.412206422375,5.454545454545454,1.0,0.0,6,3600.0099999999998,18886.9,17840.53,3.954590517660323,-0.055398959121977696,6,20,0.21,67.4,4,41,29,789,1,0,0,0,0,1,2946.62,Bronze
ACC-00202,577,1,449.06,449.06,449.06,0.0,0.0,1.0,0.0,1,0.0,449.06,0.0,0.0,-0.9977780740345732,3,16,0.08,32.2,0,101,39,611,2,0,0,0,0,1,0.0,Silver
ACC-00203,307,1,1633.63,1633.63,1633.63,0.0,0.0,1.0,0.0,1,0.0,0.0,1633.63,1633.63,1633.63,1,17,0.06,10.4,4,26,25,371,1,0,1,0,1,0,10531.71,Bronze
ACC-00204,275,9,53589.969999999994,5954.44111111111,22869.98,6769.520766659639,5.0,1.3333333333333333,0.1,4,0.0,48766.34,4823.63,4823.63,-0.9010684199712349,13,28,0.49,47.5,4,52,35,1093,1,1,1,0,1,0,0.0,Bronze
ACC-00205,48,6,30640.58,5106.763333333333,9563.75,3144.259304978943,4.166666666666667,1.1666666666666667,0.25,4,0.0,18919.25,11721.33,11721.33,-0.38043471941438406,11,30,0.57,52.6,3,61,42,556,1,1,0,0,0,1,0.0,Bronze
ACC-00206,597,2,5292.41,2646.205,4666.58,2857.241726079542,0.0,1.0,0.0,2,4666.58,625.83,0.0,-0.9997857562162834,-0.998404671122952,1,19,0.01,16.7,2,64,25,1283,1,1,1,0,1,0,0.0,Bronze
ACC-00207,87,2,5992.93,2996.465,3201.26,289.6238665061981,2.5,1.0,0.0,1,0.0,0.0,5992.93,5992.93,5992.93,2,11,0.18,19.8,4,10,31,133,1,1,1,1,0,0,496.55,Bronze
ACC-00208,0,6,45433.32,7572.22,20027.2,7706.864005145024,5.833333333333333,1.3333333333333333,0.0,4,0.0,13745.48,31687.84,31687.84,1.3052330487513895,12,32,0.34,61.6,2,53,30,463,1,1,0,1,0,0,13240.580000000002,Bronze
ACC-00209,444,2,10100.09,5050.045,5297.04,349.3036788383425,2.5,1.5,0.0,2,4803.05,5297.04,0.0,-0.9997918422997263,-0.9998112509531827,1,12,0.2,47.5,4,55,25,942,1,1,0,0,0,0,0.0,Bronze
ACC-00210,999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,14,0.01,20.5,2,115,31,42,1,1,0,0,0,1,12697.509999999998,Bronze
ACC-00211,47,9,106883.4,11875.933333333332,32114.92,9108.563579607378,0.5555555555555556,1.8888888888888888,0.0,4,0.0,0.0,106883.4,106883.4,106883.4,20,46,0.7,87.9,1,72,43,416,2,1,1,0,0,0,49469.6,Silver
ACC-00212,71,1,1859.84,1859.84,1859.84,0.0,5.0,1.0,0.0,1,0.0,0.0,1859.84,1859.84,1859.84,1,7,0.03,13.0,0,0,30,121,2,1,1,0,0,1,29026.21,Silver
ACC-00213,579,3,4859.95,1619.9833333333333,2081.49,513.2497467445388,5.0,1.0,0.0,2,1711.23,3148.72,0.0,-0.9994159663129369,-0.9996825114613362,0,17,0.21,27.4,6,34,42,839,1,0,0,0,0,1,0.0,Bronze
ACC-00214,270,1,4749.65,4749.65,4749.65,0.0,0.0,1.0,0.0,1,0.0,0.0,4749.65,4749.65,4749.65,2,8,0.24,37.8,5,101,33,283,1,1,0,0,0,1,5993.84,Bronze
ACC-00215,22,2,17757.9,8878.95,12670.16,5361.580599804501,7.5,1.0,0.0,2,0.0,0.0,17757.9,17757.9,17757.9,6,27,0.34,42.7,2,48,27,207,2,1,1,0,0,0,22015.68,Silver
ACC-00216,58,4,6799.93,1699.9825,3078.82,1097.1680381896842,1.25,1.25,0.0,2,0.0,3311.2799999999997,3488.65,3488.65,0.053549216853647746,5,24,0.48,55.6,3,61,20,590,1,1,1,0,0,1,12320.02,Bronze
ACC-00217,526,8,30032.690000000002,3754.0862500000003,14377.42,4711.575044844156,5.625,1.25,0.0,5,10506.71,19525.98,0.0,-0.9999048317854223,-0.9999487888040035,12,40,0.49,64.2,4,117,44,1188,1,1,1,0,1,0,0.0,Bronze
ACC-00218,109,6,20055.87,3342.645,5895.0,2617.9095357307515,12.5,1.1666666666666667,0.0,5,0.0,11532.23,8523.64,8523.64,-0.26086274183381414,10,27,0.3,54.7,2,25,40,569,1,0,1,1,0,0,13414.64,Bronze
ACC-00219,621,8,41104.07,5138.00875,17334.44,5624.058402771429,3.75,1.375,0.0,4,33399.8,7704.27,0.0,-0.9999700605973509,-0.9998702186944779,13,35,0.47,41.3,0,22,44,954,1,1,0,0,0,0,0.0,Bronze
