order_external_id,account_external_id,order_date,product_external_id,quantity,unit_price,discount_used,discount_pct,order_value,product_category,sales_channel,order_status
ORD-000248,ACC-00031,2024-11-17,PROD-0003,1,20132.81,True,10,18119.53,Electronics,Web,Completed
ORD-000249,ACC-00031,2025-05-09,PROD-0043,1,4894.33,False,0,4894.33,Sports,Web,Completed
ORD-000250,ACC-00032,2023-06-04,PROD-0016,2,2094.81,False,0,4189.62,Home,Store,Completed
ORD-000251,ACC-00032,2023-06-19,PROD-0040,1,2391.02,False,0,2391.02,Sports,Store,Returned
ORD-000252,ACC-00032,2023-09-06,PROD-0025,1,839.22,False,0,839.22,Fashion,Store,Completed
ORD-000253,ACC-00032,2023-09-15,PROD-0017,1,3096.08,False,0,3096.08,Home,Store,Completed
ORD-000254,ACC-00032,2023-10-10,PROD-0016,3,1927.71,True,10,5204.82,Home,Store,Completed
ORD-000255,ACC-00032,2023-11-01,PROD-0017,1,3116.15,False,0,3116.15,Home,Store,Completed
ORD-000256,ACC-00032,2023-11-18,PROD-0045,1,6840.32,True,5,6498.3,Sports,Store,Completed
ORD-000257,ACC-00032,2024-01-28,PROD-0004,1,10131.59,False,0,10131.59,Electronics,Store,Completed
ORD-000258,ACC-00032,2024-03-03,PROD-0010,1,19014.5,False,0,19014.5,Electronics,Store,Completed
ORD-000259,ACC-00032,2024-06-03,PROD-0018,1,3513.71,False,0,3513.71,Home,Store,Completed
ORD-000260,ACC-00032,2025-03-03,PROD-0005,1,6349.45,False,0,6349.45,Electronics,Store,Completed
ORD-000261,ACC-00032,2025-03-15,PROD-0033,2,1875.7,True,20,3001.12,Fashion,Store,Completed
ORD-000262,ACC-00033,2023-08-24,PROD-0055,1,129.05,True,10,116.15,Beauty,Mobile App,Completed
ORD-000263,ACC-00034,2024-05-08,PROD-0063,3,3556.83,True,15,9069.92,Kids,Store,Completed
ORD-000264,ACC-00034,2024-05-28,PROD-0001,1,2790.85,False,0,2790.85,Electronics,Store,Completed
ORD-000265,ACC-00034,2024-06-22,PROD-0060,1,1717.99,True,10,1546.19,Beauty,Store,Completed
ORD-000266,ACC-00034,2024-10-13,PROD-0018,1,3238.46,False,0,3238.46,Home,Store,Completed
ORD-000267,ACC-00034,2024-11-15,PROD-0044,1,4051.64,True,10,3646.48,Sports,Store,Completed
ORD-000268,ACC-00034,2024-11-24,PROD-0071,2,2605.91,True,20,4169.46,Kids,Store,Completed
ORD-000269,ACC-00034,2024-12-01,PROD-0034,1,3284.29,False,0,3284.29,Fashion,Store,Completed
ORD-000270,ACC-00035,2024-10-28,PROD-0021,1,3702.65,False,0,3702.65,Home,Web,Completed
ORD-000271,ACC-00035,2025-05-10,PROD-0019,1,5835.35,True,10,5251.82,Home,Web,Returned
ORD-000272,ACC-00036,2023-09-07,PROD-0021,1,3230.41,True,5,3068.89,Home,Store,Completed
ORD-000273,ACC-00036,2025-03-20,PROD-0027,2,2001.77,False,0,4003.54,Fashion,Store,Completed
ORD-000274,ACC-00036,2025-03-27,PROD-0009,1,4412.94,False,0,4412.94,Electronics,Store,Completed
ORD-000275,ACC-00036,2025-09-18,PROD-0027,1,2050.59,False,0,2050.59,Fashion,Store,Completed
ORD-000276,ACC-00036,2025-11-17,PROD-0045,1,6658.92,False,0,6658.92,Sports,Store,Completed
ORD-000277,ACC-00037,2022-01-02,PROD-0033,3,2300.73,True,5,6557.08,Fashion,Email,Completed
ORD-000278,ACC-00037,2022-03-03,PROD-0037,1,2318.41,False,0,2318.41,Sports,Email,Completed
ORD-000279,ACC-00037,2022-08-26,PROD-0020,1,4221.38,False,0,4221.38,Home,Email,Completed
ORD-000280,ACC-00037,2022-11-09,PROD-0063,1,4753.92,False,0,4753.92,Kids,Email,Completed
ORD-000281,ACC-00037,2022-12-03,PROD-0010,2,20138.03,False,0,40276.06,Electronics,Email,Completed
ORD-000282,ACC-00037,2023-01-13,PROD-0037,2,2002.1,True,5,3803.99,Sports,Email,Completed
ORD-000283,ACC-00037,2023-03-07,PROD-0003,3,17579.98,False,0,52739.94,Electronics,Email,Completed
ORD-000284,ACC-00038,2024-09-21,PROD-0039,1,1414.46,False,0,1414.46,Sports,Store,Completed
ORD-000285,ACC-00038,2024-12-13,PROD-0063,1,4292.55,True,15,3648.67,Kids,Store,Completed
ORD-000286,ACC-00038,2025-02-28,PROD-0056,1,1215.07,False,0,1215.07,Beauty,Store,Completed
ORD-000287,ACC-00038,2025-05-15,PROD-0058,1,2260.67,False,0,2260.67,Beauty,Store,Completed
ORD-000288,ACC-00038,2025-09-27,PROD-0036,1,2728.06,True,5,2591.66,Fashion,Store,Completed
ORD-000289,ACC-00038,2025-10-04,PROD-0050,2,502.96,False,0,1005.92,Beauty,Store,Completed
ORD-000290,ACC-00039,2024-01-17,PROD-0021,2,3619.51,False,0,7239.02,Home,Web,Completed
ORD-000291,ACC-00039,2025-03-28,PROD-0061,1,1067.21,True,5,1013.85,Kids,Web,Completed
ORD-000292,ACC-00040,2024-01-02,PROD-0006,1,11912.13,False,0,11912.13,Electronics,Store,Completed
ORD-000293,ACC-00040,2024-05-06,PROD-0047,2,658.77,True,5,1251.66,Sports,Store,Completed
ORD-000294,ACC-00040,2024-08-11,PROD-0033,2,1873.44,False,0,3746.88,Fashion,Store,Completed
ORD-000295,ACC-00040,2025-02-24,PROD-0069,2,2984.76,True,20,4775.62,Kids,Store,Returned
ORD-000296,ACC-00041,2023-08-21,PROD-0021,1,3327.63,True,20,2662.1,Home,Store,Completed
ORD-000297,ACC-00041,2023-09-04,PROD-0068,1,2084.73,False,0,2084.73,Kids,Store,Completed
ORD-000298,ACC-00041,2023-11-04,PROD-0026,1,1685.68,False,0,1685.68,Fashion,Store,Completed
ORD-000299,ACC-00041,2023-11-14,PROD-0045,2,6337.11,False,0,12674.22,Sports,Store,Completed
ORD-000300,ACC-00041,2023-11-21,PROD-0001,1,2609.11,False,0,2609.11,Electronics,Store,Completed
ORD-000301,ACC-00041,2023-12-02,PROD-0052,2,2162.01,True,10,3891.62,Beauty,Store,Completed
ORD-000302,ACC-00041,2024-01-08,PROD-0004,1,9924.93,False,0,9924.93,Electronics,Store,Completed
ORD-000303,ACC-00041,2024-05-10,PROD-0053,2,1483.54,True,20,2373.66,Beauty,Store,Completed
ORD-000304,ACC-00041,2024-05-28,PROD-0001,1,2874.35,True,5,2730.63,Electronics,Store,Completed
ORD-000305,ACC-00041,2025-04-21,PROD-0002,3,8962.16,False,0,26886.48,Electronics,Store,Completed
ORD-000306,ACC-00042,2023-08-09,PROD-0021,2,3091.37,True,20,4946.19,Home,Email,Completed
ORD-000307,ACC-00043,2024-01-03,PROD-0032,1,357.04,False,0,357.04,Fashion,Email,Completed
ORD-000308,ACC-00043,2024-05-29,PROD-0033,3,2340.0,False,0,7020.0,Fashion,Email,Completed
ORD-000309,ACC-00043,2024-08-13,PROD-0001,1,2645.98,False,0,2645.98,Electronics,Email,Returned
ORD-000310,ACC-00043,2024-09-05,PROD-0002,1,8196.22,True,5,7786.41,Electronics,Email,Completed
ORD-000311,ACC-00043,2024-10-26,PROD-0008,1,5889.42,False,0,5889.42,Electronics,Email,Completed
ORD-000312,ACC-00043,2024-12-12,PROD-0030,2,1912.79,True,10,3443.02,Fashion,Email,Completed
ORD-000313,ACC-00043,2025-10-21,PROD-0010,1,15637.8,True,15,13292.13,Electronics,Email,Completed
ORD-000314,ACC-00044,2022-11-19,PROD-0045,2,6733.62,False,0,13467.24,Sports,Mobile App,Completed
ORD-000315,ACC-00044,2023-02-25,PROD-0046,1,4876.42,False,0,4876.42,Sports,Mobile App,Completed
ORD-000316,ACC-00044,2023-04-18,PROD-0009,1,4398.39,False,0,4398.39,Electronics,Mobile App,Completed
ORD-000317,ACC-00044,2023-07-25,PROD-0004,1,11044.24,False,0,11044.24,Electronics,Mobile App,Completed
ORD-000318,ACC-00044,2023-09-03,PROD-0048,2,2515.96,True,15,4277.13,Sports,Mobile App,Completed
ORD-000319,ACC-00044,2023-12-28,PROD-0041,2,1478.82,True,15,2513.99,Sports,Mobile App,Completed
ORD-000320,ACC-00044,2024-11-04,PROD-0044,1,3612.93,False,0,3612.93,Sports,Mobile App,Completed
ORD-000321,ACC-00044,2025-03-18,PROD-0009,1,4904.88,True,15,4169.15,Electronics,Mobile App,Completed
ORD-000322,ACC-00045,2023-08-25,PROD-0069,1,3267.22,True,15,2777.14,Kids,Web,Completed
ORD-000323,ACC-00045,2023-09-01,PROD-0020,2,4668.34,True,5,8869.85,Home,Web,Completed
ORD-000324,ACC-00045,2023-11-02,PROD-0033,1,2192.18,False,0,2192.18,Fashion,Web,Completed
ORD-000325,ACC-00045,2023-12-09,PROD-0028,1,1667.26,True,10,1500.53,Fashion,Web,Completed
ORD-000326,ACC-00045,2024-01-29,PROD-0012,1,4852.17,False,0,4852.17,Electronics,Web,Completed
ORD-000327,ACC-00045,2025-11-02,PROD-0033,1,2152.49,True,10,1937.24,Fashion,Web,Completed
ORD-000328,ACC-00046,2022-01-22,PROD-0005,1,5745.29,False,0,5745.29,Electronics,Email,Completed
ORD-000329,ACC-00047,2023-10-17,PROD-0021,1,3743.3,True,10,3368.97,Home,Email,Completed
ORD-000330,ACC-00047,2023-10-25,PROD-0004,3,9331.31,True,15,23794.84,Electronics,Email,Completed
ORD-000331,ACC-00047,2023-12-14,PROD-0056,1,1501.11,True,5,1426.05,Beauty,Email,Completed
ORD-000332,ACC-00047,2024-01-28,PROD-0003,1,17848.34,True,10,16063.51,Electronics,Email,Completed
ORD-000333,ACC-00047,2024-05-29,PROD-0019,1,6680.93,True,10,6012.84,Home,Email,Completed
ORD-000334,ACC-00047,2024-10-26,PROD-0002,1,7855.87,False,0,7855.87,Electronics,Email,Completed
ORD-000335,ACC-00047,2024-11-10,PROD-0043,1,6610.33,False,0,6610.33,Sports,Email,Completed
ORD-000336,ACC-00047,2025-03-29,PROD-0008,1,5905.7,True,15,5019.84,Electronics,Email,Completed
ORD-000337,ACC-00047,2025-04-18,PROD-0066,1,994.55,False,0,994.55,Kids,Email,Completed
ORD-000338,ACC-00047,2025-09-02,PROD-0038,1,4524.5,False,0,4524.5,Sports,Email,Completed
ORD-000339,ACC-00047,2025-10-30,PROD-0047,3,595.35,False,0,1786.05,Sports,Email,Completed
ORD-000340,ACC-00048,2022-07-16,PROD-0016,1,2208.7,True,5,2098.26,Home,Web,Completed
ORD-000341,ACC-00048,2022-07-31,PROD-0031,2,3810.03,False,0,7620.06,Fashion,Web,Completed
ORD-000342,ACC-00048,2022-10-04,PROD-0014,1,4844.32,True,5,4602.1,Home,Web,Completed
ORD-000343,ACC-00048,2022-10-11,PROD-0004,1,11737.1,True,20,9389.68,Electronics,Web,Completed
ORD-000344,ACC-00048,2022-11-07,PROD-0011,1,15041.87,False,0,15041.87,Electronics,Web,Completed
ORD-000345,ACC-00048,2022-11-25,PROD-0041,1,1666.5,False,0,1666.5,Sports,Web,Completed
ORD-000346,ACC-00048,2023-01-13,PROD-0038,2,6567.72,False,0,13135.44,Sports,Web,Completed
ORD-000347,ACC-00048,2023-05-02,PROD-0051,3,304.91,False,0,914.73,Beauty,Web,Completed
ORD-000348,ACC-00048,2023-05-09,PROD-0048,1,2734.03,False,0,2734.03,Sports,Web,Completed
ORD-000349,ACC-00048,2023-08-14,PROD-0047,1,763.67,False,0,763.67,Sports,Web,Completed
ORD-000350,ACC-00048,2023-08-21,PROD-0035,1,3761.39,False,0,3761.39,Fashion,Web,Completed
ORD-000351,ACC-00048,2023-08-31,PROD-0018,1,3317.73,True,15,2820.07,Home,Web,Completed
ORD-000352,ACC-00048,2023-10-15,PROD-0051,1,341.5,False,0,341.5,Beauty,Web,Completed
ORD-000353,ACC-00048,2023-11-06,PROD-0005,1,8821.21,True,15,7498.03,Electronics,Web,Completed
ORD-000354,ACC-00048,2023-11-19,PROD-0015,1,6010.85,False,0,6010.85,Home,Web,Completed
ORD-000355,ACC-00048,2023-11-26,PROD-0044,1,4524.58,False,0,4524.58,Sports,Web,Completed
ORD-000356,ACC-00048,2024-01-09,PROD-0064,1,2366.2,False,0,2366.2,Kids,Web,Completed
ORD-000357,ACC-00048,2024-01-16,PROD-0048,2,2128.75,False,0,4257.5,Sports,Web,Completed
ORD-000358,ACC-00048,2024-01-28,PROD-0038,1,6346.73,True,5,6029.39,Sports,Web,Completed
ORD-000359,ACC-00048,2024-02-19,PROD-0019,1,5891.72,False,0,5891.72,Home,Web,Completed
ORD-000360,ACC-00048,2024-02-26,PROD-0020,1,4442.34,True,5,4220.22,Home,Web,Completed
ORD-000361,ACC-00048,2024-05-06,PROD-0039,4,1267.0,False,0,5068.0,Sports,Web,Completed
ORD-000362,ACC-00049,2024-05-23,PROD-0023,2,4356.79,False,0,8713.58,Home,Mobile App,Completed
ORD-000363,ACC-00049,2024-05-30,PROD-0016,1,1829.8,False,0,1829.8,Home,Mobile App,Completed
ORD-000364,ACC-00049,2024-06-14,PROD-0039,2,1275.7,False,0,2551.4,Sports,Mobile App,Completed
ORD-000365,ACC-00049,2024-07-19,PROD-0024,2,3361.93,False,0,6723.86,Home,Mobile App,Completed
ORD-000366,ACC-00049,2024-08-10,PROD-0043,2,5423.61,True,10,9762.5,Sports,Mobile App,Completed
ORD-000367,ACC-00049,2024-09-02,PROD-0057,2,1413.31,True,10,2543.96,Beauty,Mobile App,Completed
ORD-000368,ACC-00049,2024-11-23,PROD-0067,1,3967.26,False,0,3967.26,Kids,Mobile App,Completed
ORD-000369,ACC-00049,2025-05-21,PROD-0018,1,3367.17,True,15,2862.09,Home,Mobile App,Completed
ORD-000370,ACC-00049,2025-07-06,PROD-0007,1,8117.04,True,10,7305.34,Electronics,Mobile App,Returned
ORD-000371,ACC-00049,2025-08-06,PROD-0052,3,1936.59,False,0,5809.77,Beauty,Mobile App,Completed
ORD-000372,ACC-00050,2022-01-17,PROD-0030,1,2182.41,False,0,2182.41,Fashion,Store,Completed
ORD-000373,ACC-00050,2022-01-24,PROD-0066,1,890.88,False,0,890.88,Kids,Store,Completed
ORD-000374,ACC-00050,2022-01-31,PROD-0062,1,1122.0,True,10,1009.8,Kids,Store,Completed
ORD-000375,ACC-00050,2022-02-07,PROD-0060,1,1780.58,False,0,1780.58,Beauty,Store,Completed
ORD-000376,ACC-00050,2022-10-09,PROD-0006,2,11622.95,False,0,23245.9,Electronics,Store,Completed
ORD-000377,ACC-00050,2022-12-30,PROD-0049,1,2264.07,True,10,2037.66,Beauty,Store,Completed
ORD-000378,ACC-00050,2023-02-08,PROD-0042,3,2910.42,False,0,8731.26,Sports,Store,Completed
ORD-000379,ACC-00050,2023-05-15,PROD-0021,1,4096.49,False,0,4096.49,Home,Store,Completed
ORD-000380,ACC-00050,2023-12-17,PROD-0056,1,1433.29,False,0,1433.29,Beauty,Store,Completed
ORD-000381,ACC-00050,2024-01-10,PROD-0020,1,5148.95,False,0,5148.95,Home,Store,Completed
ORD-000382,ACC-00051,2022-01-04,PROD-0036,2,2598.63,True,15,4417.67,Fashion,Store,Completed
ORD-000383,ACC-00051,2022-01-11,PROD-0013,1,7396.27,False,0,7396.27,Home,Store,Completed
ORD-000384,ACC-00051,2023-09-03,PROD-0043,2,6141.63,True,10,11054.93,Sports,Store,Completed
ORD-000385,ACC-00051,2023-10-24,PROD-0066,1,906.86,False,0,906.86,Kids,Store,Completed
ORD-000386,ACC-00051,2024-02-18,PROD-0057,1,1279.29,False,0,1279.29,Beauty,Store,Completed
ORD-000387,ACC-00051,2024-04-21,PROD-0010,2,17490.49,False,0,34980.98,Electronics,Store,Completed
ORD-000388,ACC-00052,2022-08-02,PROD-0065,1,5261.97,False,0,5261.97,Kids,Store,Completed
ORD-000389,ACC-00052,2022-12-09,PROD-0033,2,3261.49,False,0,6522.98,Fashion,Store,Completed
ORD-000390,ACC-00052,2023-01-16,PROD-0014,1,5142.75,True,15,4371.34,Home,Store,Completed
ORD-000391,ACC-00052,2023-02-15,PROD-0038,1,6052.32,False,0,6052.32,Sports,Store,Completed
ORD-000392,ACC-00052,2023-02-22,PROD-0040,2,3160.28,False,0,6320.56,Sports,Store,Completed
ORD-000393,ACC-00052,2023-03-15,PROD-0062,1,956.15,False,0,956.15,Kids,Store,Completed
ORD-000394,ACC-00052,2023-04-23,PROD-0038,4,6494.12,False,0,25976.48,Sports,Store,Completed
ORD-000395,ACC-00052,2023-05-01,PROD-0053,3,1881.27,True,10,5079.43,Beauty,Store,Completed
ORD-000396,ACC-00052,2023-05-08,PROD-0005,1,7131.97,False,0,7131.97,Electronics,Store,Completed
ORD-000397,ACC-00052,2023-07-05,PROD-0037,1,2401.93,False,0,2401.93,Sports,Store,Completed
ORD-000398,ACC-00052,2023-10-18,PROD-0063,1,4804.71,False,0,4804.71,Kids,Store,Completed
ORD-000399,ACC-00052,2023-11-09,PROD-0029,2,680.27,False,0,1360.54,Fashion,Store,Completed
ORD-000400,ACC-00052,2023-12-28,PROD-0039,1,1391.11,False,0,1391.11,Sports,Store,Completed
ORD-000401,ACC-00052,2024-04-19,PROD-0007,1,8938.73,False,0,8938.73,Electronics,Store,Completed
ORD-000402,ACC-00053,2024-02-23,PROD-0011,1,12243.82,False,0,12243.82,Electronics,Store,Completed
ORD-000403,ACC-00053,2024-03-31,PROD-0029,1,446.8,True,10,402.12,Fashion,Store,Completed
ORD-000404,ACC-00053,2024-04-23,PROD-0007,1,7318.17,True,20,5854.54,Electronics,Store,Completed
ORD-000405,ACC-00053,2024-07-20,PROD-0003,1,15775.18,False,0,15775.18,Electronics,Store,Completed
ORD-000406,ACC-00053,2024-11-19,PROD-0069,1,3983.08,False,0,3983.08,Kids,Store,Completed
ORD-000407,ACC-00053,2024-12-10,PROD-0021,1,4288.73,True,10,3859.86,Home,Store,Completed
ORD-000408,ACC-00053,2024-12-22,PROD-0046,1,6886.31,True,15,5853.36,Sports,Store,Completed
ORD-000409,ACC-00053,2024-12-29,PROD-0044,3,3208.78,False,0,9626.34,Sports,Store,Completed
ORD-000410,ACC-00053,2025-05-11,PROD-0024,1,3703.94,True,5,3518.74,Home,Store,Completed
ORD-000411,ACC-00053,2025-08-07,PROD-0030,1,2092.42,False,0,2092.42,Fashion,Store,Completed
ORD-000412,ACC-00053,2025-10-26,PROD-0038,1,4858.22,False,0,4858.22,Sports,Store,Completed
ORD-000413,ACC-00054,2024-09-05,PROD-0029,1,401.77,True,15,341.5,Fashion,Email,Completed
ORD-000414,ACC-00054,2025-01-09,PROD-0013,1,5959.57,False,0,5959.57,Home,Email,Completed
ORD-000415,ACC-00055,2024-11-08,PROD-0036,2,2877.98,False,0,5755.96,Fashion,Web,Completed
ORD-000416,ACC-00055,2024-11-25,PROD-0051,1,379.79,True,10,341.81,Beauty,Web,Completed
ORD-000417,ACC-00055,2024-12-02,PROD-0043,1,5715.12,True,10,5143.61,Sports,Web,Completed
ORD-000418,ACC-00055,2025-06-06,PROD-0014,1,3804.45,False,0,3804.45,Home,Web,Completed
ORD-000419,ACC-00055,2025-12-04,PROD-0053,1,1860.82,True,15,1581.7,Beauty,Web,Completed
ORD-000420,ACC-00056,2022-04-09,PROD-0001,1,3072.54,False,0,3072.54,Electronics,Store,Completed
ORD-000421,ACC-00056,2022-04-25,PROD-0059,1,513.2,False,0,513.2,Beauty,Store,Completed
ORD-000422,ACC-00056,2022-07-02,PROD-0038,1,4951.71,False,0,4951.71,Sports,Store,Completed
ORD-000423,ACC-00056,2022-09-12,PROD-0005,1,5062.94,False,0,5062.94,Electronics,Store,Completed
ORD-000424,ACC-00056,2022-09-19,PROD-0062,1,1072.86,True,10,965.57,Kids,Store,Completed
ORD-000425,ACC-00056,2022-11-11,PROD-0058,2,2018.67,False,0,4037.34,Beauty,Store,Completed
ORD-000426,ACC-00056,2024-02-18,PROD-0052,3,1797.87,True,5,5123.93,Beauty,Store,Completed
ORD-000427,ACC-00056,2024-05-23,PROD-0002,1,10007.76,True,10,9006.98,Electronics,Store,Completed
ORD-000428,ACC-00056,2024-08-03,PROD-0017,2,2791.08,True,5,5303.05,Home,Store,Completed
ORD-000429,ACC-00057,2023-10-16,PROD-0002,3,8537.87,True,5,24332.93,Electronics,Store,Completed
ORD-000430,ACC-00057,2023-11-13,PROD-0008,1,7751.82,True,15,6589.05,Electronics,Store,Completed
ORD-000431,ACC-00057,2023-11-23,PROD-0001,1,3722.95,False,0,3722.95,Electronics,Store,Completed
ORD-000432,ACC-00057,2023-12-03,PROD-0006,2,17166.42,True,5,32616.2,Electronics,Store,Completed
ORD-000433,ACC-00057,2023-12-22,PROD-0045,1,7666.4,False,0,7666.4,Sports,Store,Completed
ORD-000434,ACC-00057,2024-03-07,PROD-0067,4,5007.26,False,0,20029.04,Kids,Store,Completed
ORD-000435,ACC-00057,2024-03-14,PROD-0017,2,3814.66,False,0,7629.32,Home,Store,Completed
ORD-000436,ACC-00057,2024-05-03,PROD-0046,1,5504.11,True,10,4953.7,Sports,Store,Returned
ORD-000437,ACC-00057,2024-06-26,PROD-0015,1,6868.31,False,0,6868.31,Home,Store,Completed
ORD-000438,ACC-00057,2024-08-14,PROD-0049,2,2276.09,False,0,4552.18,Beauty,Store,Completed
ORD-000439,ACC-00057,2024-10-15,PROD-0069,2,4486.92,False,0,8973.84,Kids,Store,Completed
ORD-000440,ACC-00057,2025-01-19,PROD-0012,1,6520.49,False,0,6520.49,Electronics,Store,Completed
ORD-000441,ACC-00057,2025-02-10,PROD-0016,1,2238.1,False,0,2238.1,Home,Store,Completed
ORD-000442,ACC-00057,2025-02-17,PROD-0038,3,7128.68,False,0,21386.04,Sports,Store,Completed
ORD-000443,ACC-00057,2025-03-21,PROD-0039,3,1474.97,True,5,4203.66,Sports,Store,Completed
ORD-000444,ACC-00057,2025-04-14,PROD-0017,2,3983.08,False,0,7966.16,Home,Store,Completed
ORD-000445,ACC-00057,2025-05-04,PROD-0061,2,1374.18,False,0,2748.36,Kids,Store,Completed
ORD-000446,ACC-00057,2025-06-08,PROD-0063,1,4894.95,True,15,4160.71,Kids,Store,Completed
ORD-000447,ACC-00057,2025-06-30,PROD-0064,2,2611.58,False,0,5223.16,Kids,Store,Completed
ORD-000448,ACC-00057,2025-07-14,PROD-0029,1,652.2,False,0,652.2,Fashion,Store,Returned
ORD-000449,ACC-00057,2025-07-21,PROD-0071,1,3435.97,False,0,3435.97,Kids,Store,Completed
ORD-000450,ACC-00057,2025-08-04,PROD-0005,1,6778.04,False,0,6778.04,Electronics,Store,Completed
ORD-000451,ACC-00057,2025-08-11,PROD-0033,3,2117.01,True,10,5715.93,Fashion,Store,Completed
ORD-000452,ACC-00057,2025-09-29,PROD-0064,1,3034.03,False,0,3034.03,Kids,Store,Completed
ORD-000453,ACC-00058,2022-06-19,PROD-0005,3,6606.8,True,5,18829.38,Electronics,Web,Completed
ORD-000454,ACC-00058,2022-06-26,PROD-0008,3,7121.28,False,0,21363.84,Electronics,Web,Completed
ORD-000455,ACC-00058,2022-08-26,PROD-0069,2,4555.19,True,15,7743.82,Kids,Web,Completed
ORD-000456,ACC-00058,2022-09-02,PROD-0059,1,550.67,True,5,523.14,Beauty,Web,Completed
ORD-000457,ACC-00058,2022-09-17,PROD-0003,3,20866.77,True,5,59470.29,Electronics,Web,Completed
ORD-000458,ACC-00058,2022-12-15,PROD-0005,2,6761.51,False,0,13523.02,Electronics,Web,Completed
ORD-000459,ACC-00058,2023-04-03,PROD-0042,1,3477.37,False,0,3477.37,Sports,Web,Completed
ORD-000460,ACC-00058,2023-05-09,PROD-0037,1,2604.12,False,0,2604.12,Sports,Web,Completed
ORD-000461,ACC-00058,2023-05-16,PROD-0029,1,493.63,False,0,493.63,Fashion,Web,Completed
ORD-000462,ACC-00058,2023-06-02,PROD-0061,1,1456.98,False,0,1456.98,Kids,Web,Completed
ORD-000463,ACC-00058,2023-06-09,PROD-0061,1,1462.18,False,0,1462.18,Kids,Web,Completed
ORD-000464,ACC-00058,2023-08-23,PROD-0001,2,3014.2,False,0,6028.4,Electronics,Web,Completed
ORD-000465,ACC-00058,2023-09-13,PROD-0012,2,5815.27,False,0,11630.54,Electronics,Web,Completed
ORD-000466,ACC-00058,2023-10-06,PROD-0045,1,6321.55,False,0,6321.55,Sports,Web,Completed
ORD-000467,ACC-00058,2023-10-13,PROD-0069,1,4921.17,False,0,4921.17,Kids,Web,Completed
ORD-000468,ACC-00058,2023-11-20,PROD-0004,1,12969.4,False,0,12969.4,Electronics,Web,Completed
ORD-000469,ACC-00058,2023-12-26,PROD-0009,1,6035.67,True,10,5432.1,Electronics,Web,Completed
ORD-000470,ACC-00059,2024-03-01,PROD-0032,2,332.71,False,0,665.42,Fashion,Web,Completed
ORD-000471,ACC-00059,2024-11-16,PROD-0016,1,1602.19,False,0,1602.19,Home,Web,Completed
ORD-000472,ACC-00059,2025-01-02,PROD-0020,1,3594.8,True,5,3415.06,Home,Web,Completed
ORD-000473,ACC-00059,2025-05-27,PROD-0050,1,372.91,False,0,372.91,Beauty,Web,Completed
ORD-000474,ACC-00060,2022-04-19,PROD-0023,1,2902.11,True,10,2611.9,Home,Email,Completed
ORD-000475,ACC-00061,2022-03-29,PROD-0071,2,2566.74,True,5,4876.81,Kids,Email,Completed
ORD-000476,ACC-00061,2022-04-27,PROD-0067,1,3694.73,True,15,3140.52,Kids,Email,Completed
ORD-000477,ACC-00061,2022-08-28,PROD-0035,1,2640.48,True,20,2112.38,Fashion,Email,Completed
ORD-000478,ACC-00061,2023-04-17,PROD-0056,1,1143.56,False,0,1143.56,Beauty,Email,Completed
ORD-000479,ACC-00061,2023-05-11,PROD-0057,2,1459.63,False,0,2919.26,Beauty,Email,Completed
ORD-000480,ACC-00061,2023-08-06,PROD-0007,1,8556.44,False,0,8556.44,Electronics,Email,Completed
ORD-000481,ACC-00062,2022-02-16,PROD-0021,1,3162.33,True,5,3004.21,Home,Email,Completed
ORD-000482,ACC-00062,2022-04-22,PROD-0053,1,1493.51,False,0,1493.51,Beauty,Email,Completed
ORD-000483,ACC-00062,2022-05-18,PROD-0012,1,5325.61,True,5,5059.33,Electronics,Email,Completed
ORD-000484,ACC-00062,2022-10-19,PROD-0016,2,2080.49,False,0,4160.98,Home,Email,Completed
ORD-000485,ACC-00062,2023-03-30,PROD-0004,3,9724.3,True,5,27714.26,Electronics,Email,Completed
ORD-000486,ACC-00062,2023-05-13,PROD-0006,1,12138.52,True,10,10924.67,Electronics,Email,Completed
ORD-000487,ACC-00062,2023-07-07,PROD-0040,1,2475.63,True,10,2228.07,Sports,Email,Completed
ORD-000488,ACC-00062,2023-09-24,PROD-0012,1,5098.8,True,5,4843.86,Electronics,Email,Completed
ORD-000489,ACC-00062,2023-12-10,PROD-0048,2,2161.73,True,5,4107.29,Sports,Email,Completed
